theta	phi	psi	alpha	beta	CA	CN	CY	Cl	Cn	Cm
29.96004500     -14.92695500    0.00000000      29.11647439     -7.39090079     0.01175416      0.99084564      0.14274763      -0.01377012     -0.00933562     0.07428544     
29.96004500     -14.92891500    0.00000000      29.11625226     -7.39185449     0.01171051      0.99100889      0.14276319      -0.01377293     -0.00933522     0.07424418     
29.96004500     -14.93087000    0.00000000      29.11603066     -7.39280576     0.01166701      0.99117307      0.14277891      -0.01377566     -0.00933484     0.07420324     
29.96004500     -14.93283500    0.00000000      29.11580791     -7.39376189     0.01162359      0.99133800      0.14279479      -0.01377831     -0.00933447     0.07416249     
29.95899500     -14.93479000    0.00000000      29.11455464     -7.39447673     0.01158031      0.99150360      0.14281084      -0.01378089     -0.00933412     0.07412208     
29.96091000     -14.93578000    0.00000000      29.11632386     -7.39538962     0.01153721      0.99167001      0.14282707      -0.01378340     -0.00933379     0.07408188     
29.96091000     -14.93691000    0.00000000      29.11619572     -7.39593946     0.01149422      0.99183697      0.14284343      -0.01378583     -0.00933347     0.07404203     
29.96091000     -14.93803500    0.00000000      29.11606814     -7.39648686     0.01145140      0.99200456      0.14285998      -0.01378820     -0.00933317     0.07400242     
29.96091000     -14.93916500    0.00000000      29.11593998     -7.39703670     0.01140870      0.99217264      0.14287671      -0.01379051     -0.00933289     0.07396311     
29.96091000     -14.94029000    0.00000000      29.11581238     -7.39758410     0.01136622      0.99234116      0.14289360      -0.01379276     -0.00933263     0.07392410     
29.96091000     -14.94142500    0.00000000      29.11568363     -7.39813636     0.01132388      0.99251006      0.14291062      -0.01379496     -0.00933238     0.07388541     
29.96091000     -14.94254500    0.00000000      29.11555657     -7.39868132     0.01128174      0.99267940      0.14292784      -0.01379710     -0.00933215     0.07384697     
29.96091000     -14.94367500    0.00000000      29.11542838     -7.39923115     0.01123974      0.99284886      0.14294520      -0.01379919     -0.00933194     0.07380888     
29.96091000     -14.94480500    0.00000000      29.11530017     -7.39978097     0.01119801      0.99301865      0.14296273      -0.01380123     -0.00933174     0.07377110     
29.96091000     -14.94593500    0.00000000      29.11517195     -7.40033079     0.01115640      0.99318850      0.14298042      -0.01380324     -0.00933157     0.07373362     
29.96091000     -14.94705500    0.00000000      29.11504486     -7.40087575     0.01111503      0.99335849      0.14299828      -0.01380519     -0.00933141     0.07369649     
29.96091000     -14.94818500    0.00000000      29.11491662     -7.40142556     0.01107391      0.99352848      0.14301629      -0.01380711     -0.00933127     0.07365970     
29.96091000     -14.94966000    0.00000000      29.11474922     -7.40214324     0.01103298      0.99369849      0.14303443      -0.01380900     -0.00933115     0.07362322     
29.96091000     -14.95078500    0.00000000      29.11462152     -7.40269062     0.01099226      0.99386839      0.14305276      -0.01381086     -0.00933105     0.07358707     
29.96091000     -14.95192000    0.00000000      29.11449269     -7.40324286     0.01095179      0.99403817      0.14307122      -0.01381269     -0.00933097     0.07355126     
29.95896000     -14.95304500    0.00000000      29.11244920     -7.40335065     0.01091156      0.99420766      0.14308985      -0.01381449     -0.00933091     0.07351584     
29.95896000     -14.95151500    0.00000000      29.11262287     -7.40260627     0.01087158      0.99437692      0.14310863      -0.01381627     -0.00933086     0.07348073     
29.95896000     -14.94998000    0.00000000      29.11279710     -7.40185945     0.01083186      0.99454582      0.14312755      -0.01381803     -0.00933084     0.07344601     
29.95896000     -14.94845500    0.00000000      29.11297018     -7.40111748     0.01079242      0.99471437      0.14314662      -0.01381977     -0.00933083     0.07341162     
29.95896000     -14.94692500    0.00000000      29.11314380     -7.40037309     0.01075317      0.99488238      0.14316583      -0.01382149     -0.00933084     0.07337759     
29.95896000     -14.94538500    0.00000000      29.11331854     -7.39962382     0.01071428      0.99504991      0.14318519      -0.01382320     -0.00933087     0.07334394     
29.95896000     -14.94386000    0.00000000      29.11349157     -7.39888185     0.01067564      0.99521691      0.14320470      -0.01382489     -0.00933092     0.07331069     
29.95896000     -14.94233000    0.00000000      29.11366514     -7.39813744     0.01063727      0.99538324      0.14322434      -0.01382659     -0.00933099     0.07327779     
29.95896000     -14.94080000    0.00000000      29.11383869     -7.39739302     0.01059921      0.99554886      0.14324410      -0.01382828     -0.00933108     0.07324527     
29.95896000     -14.93927000    0.00000000      29.11401223     -7.39664860     0.01056144      0.99571369      0.14326401      -0.01382995     -0.00933119     0.07321317     
29.95896000     -14.93773500    0.00000000      29.11418631     -7.39590175     0.01052400      0.99587769      0.14328404      -0.01383164     -0.00933131     0.07318143     
29.95896000     -14.93621000    0.00000000      29.11435924     -7.39515976     0.01048685      0.99604084      0.14330421      -0.01383332     -0.00933145     0.07315012     
29.95896000     -14.93467500    0.00000000      29.11453329     -7.39441289     0.01045003      0.99620302      0.14332454      -0.01383501     -0.00933161     0.07311919     
29.95896000     -14.93314500    0.00000000      29.11470675     -7.39366846     0.01041352      0.99636424      0.14334496      -0.01383670     -0.00933180     0.07308867     
29.95896000     -14.93162000    0.00000000      29.11487963     -7.39292645     0.01037734      0.99652438      0.14336551      -0.01383840     -0.00933199     0.07305854     
29.95894500     -14.93008500    0.00000000      29.11503889     -7.39217620     0.01034155      0.99668337      0.14338617      -0.01384011     -0.00933221     0.07302887     
29.96001500     -14.92784000    0.00000000      29.11634462     -7.39132467     0.01030606      0.99684115      0.14340697      -0.01384183     -0.00933244     0.07299960     
29.96001500     -14.92559000    0.00000000      29.11659959     -7.39022985     0.01027090      0.99699773      0.14342785      -0.01384356     -0.00933270     0.07297074     
29.96001500     -14.92329500    0.00000000      29.11685962     -7.38911312     0.01023615      0.99715298      0.14344886      -0.01384531     -0.00933297     0.07294229     
29.96001500     -14.92036000    0.00000000      29.11719211     -7.38768496     0.01020173      0.99730690      0.14346998      -0.01384708     -0.00933325     0.07291430     
29.96001500     -14.91811500    0.00000000      29.11744639     -7.38659255     0.01016772      0.99745936      0.14349123      -0.01384887     -0.00933356     0.07288677     
29.96001500     -14.91587500    0.00000000      29.11770007     -7.38550256     0.01013402      0.99761044      0.14351256      -0.01385067     -0.00933388     0.07285964     
29.96001500     -14.91362500    0.00000000      29.11795484     -7.38440769     0.01010073      0.99775988      0.14353400      -0.01385250     -0.00933421     0.07283294     
29.96001500     -14.91137500    0.00000000      29.11820957     -7.38331282     0.01006783      0.99790776      0.14355551      -0.01385436     -0.00933457     0.07280676     
29.96001500     -14.90914000    0.00000000      29.11846256     -7.38222523     0.01003532      0.99805406      0.14357715      -0.01385624     -0.00933494     0.07278096     
29.96001500     -14.90689000    0.00000000      29.11871721     -7.38113034     0.01000321      0.99819854      0.14359885      -0.01385815     -0.00933532     0.07275564     
29.96001500     -14.90465000    0.00000000      29.11897069     -7.38004030     0.00997150      0.99834133      0.14362068      -0.01386008     -0.00933573     0.07273080     
29.96001500     -14.90240000    0.00000000      29.11922527     -7.37894539     0.00994017      0.99848237      0.14364255      -0.01386205     -0.00933614     0.07270639     
29.96001500     -14.90016000    0.00000000      29.11947867     -7.37785534     0.00990928      0.99862141      0.14366453      -0.01386404     -0.00933658     0.07268250     
29.96001500     -14.89791500    0.00000000      29.11973260     -7.37676285     0.00987883      0.99875869      0.14368658      -0.01386607     -0.00933702     0.07265906     
29.96001500     -14.89567000    0.00000000      29.11998649     -7.37567034     0.00984876      0.99889385      0.14370871      -0.01386812     -0.00933749     0.07263608     
29.96001500     -14.89342000    0.00000000      29.12024091     -7.37457540     0.00981915      0.99902708      0.14373088      -0.01387023     -0.00933796     0.07261358     
29.95896000     -14.89118500    0.00000000      29.11945696     -7.37325090     0.00978993      0.99915819      0.14375314      -0.01387236     -0.00933846     0.07259161     
29.95877500     -14.88782500    0.00000000      29.11965497     -7.37157428     0.00976121      0.99928724      0.14377546      -0.01387452     -0.00933896     0.07257008     
29.95877500     -14.88312000    0.00000000      29.12018665     -7.36928464     0.00973289      0.99941404      0.14379783      -0.01387673     -0.00933948     0.07254907     
29.95877500     -14.87843000    0.00000000      29.12071646     -7.36700227     0.00970503      0.99953861      0.14382030      -0.01387898     -0.00934000     0.07252853     
29.95877500     -14.87373500    0.00000000      29.12124667     -7.36471742     0.00967759      0.99966100      0.14384279      -0.01388126     -0.00934055     0.07250852     
29.95877500     -14.86905000    0.00000000      29.12177558     -7.36243740     0.00965063      0.99978102      0.14386530      -0.01388359     -0.00934111     0.07248899     
29.95877500     -14.86434500    0.00000000      29.12230659     -7.36014761     0.00962413      0.99989862      0.14388788      -0.01388595     -0.00934167     0.07246996     
29.95877500     -14.85704500    0.00000000      29.12313012     -7.35659484     0.00959811      1.00001386      0.14391051      -0.01388836     -0.00934225     0.07245147     
29.95877500     -14.85234500    0.00000000      29.12366012     -7.35430738     0.00957255      1.00012668      0.14393318      -0.01389081     -0.00934284     0.07243349     
29.95877500     -14.84764500    0.00000000      29.12418996     -7.35201989     0.00954743      1.00023695      0.14395588      -0.01389331     -0.00934345     0.07241602     
29.95877500     -14.84295500    0.00000000      29.12471850     -7.34973723     0.00952283      1.00034468      0.14397861      -0.01389585     -0.00934406     0.07239905     
29.95877500     -14.83826000    0.00000000      29.12524743     -7.34745210     0.00949867      1.00044980      0.14400135      -0.01389843     -0.00934468     0.07238261     
29.95877500     -14.83356000    0.00000000      29.12577676     -7.34516449     0.00947501      1.00055231      0.14402412      -0.01390106     -0.00934532     0.07236674     
29.95877500     -14.82886500    0.00000000      29.12630535     -7.34287928     0.00945183      1.00065210      0.14404692      -0.01390373     -0.00934596     0.07235137     
29.96091000     -14.82417500    0.00000000      29.12893140     -7.34107364     0.00942915      1.00074923      0.14406968      -0.01390645     -0.00934661     0.07233654     
29.96091000     -14.81838500    0.00000000      29.12958287     -7.33825517     0.00940696      1.00084362      0.14409251      -0.01390922     -0.00934727     0.07232226     
29.96196000     -14.81263000    0.00000000      29.13126207     -7.33568817     0.00938525      1.00093517      0.14411533      -0.01391203     -0.00934794     0.07230849     
29.96196000     -14.80580500    0.00000000      29.13202938     -7.33236564     0.00936404      1.00102393      0.14413815      -0.01391488     -0.00934862     0.07229528     
29.96196000     -14.79900500    0.00000000      29.13279352     -7.32905520     0.00934337      1.00110979      0.14416096      -0.01391779     -0.00934930     0.07228263     
29.96196000     -14.79220000    0.00000000      29.13355786     -7.32574225     0.00932319      1.00119279      0.14418375      -0.01392074     -0.00934999     0.07227051     
29.96196000     -14.78538500    0.00000000      29.13432298     -7.32242434     0.00930346      1.00127283      0.14420655      -0.01392373     -0.00935069     0.07225896     
29.96196000     -14.77852000    0.00000000      29.13509334     -7.31908202     0.00928431      1.00134989      0.14422933      -0.01392677     -0.00935140     0.07224796     
29.96196000     -14.77175000    0.00000000      29.13585270     -7.31578587     0.00926564      1.00142399      0.14425208      -0.01392986     -0.00935211     0.07223752     
29.96196000     -14.76494000    0.00000000      29.13661618     -7.31247016     0.00924746      1.00149512      0.14427481      -0.01393300     -0.00935283     0.07222763     
29.96196000     -14.75812000    0.00000000      29.13738043     -7.30914950     0.00922985      1.00156310      0.14429752      -0.01393618     -0.00935355     0.07221831     
29.96196000     -14.75132000    0.00000000      29.13814208     -7.30583851     0.00921269      1.00162804      0.14432019      -0.01393941     -0.00935428     0.07220958     
29.96196000     -14.74450500    0.00000000      29.13890506     -7.30252013     0.00919610      1.00168978      0.14434283      -0.01394269     -0.00935501     0.07220140     
29.96196000     -14.73768500    0.00000000      29.13966824     -7.29919924     0.00918003      1.00174848      0.14436540      -0.01394601     -0.00935575     0.07219378     
29.96196000     -14.72773500    0.00000000      29.14078104     -7.29435410     0.00916443      1.00180398      0.14438795      -0.01394937     -0.00935649     0.07218675     
29.96196000     -14.72093000    0.00000000      29.14154167     -7.29104032     0.00914941      1.00185626      0.14441046      -0.01395279     -0.00935723     0.07218027     
29.95874500     -14.71412500    0.00000000      29.13914153     -7.28701321     0.00913486      1.00190534      0.14443291      -0.01395624     -0.00935798     0.07217442     
29.95769500     -14.70606500    0.00000000      29.13900930     -7.28285567     0.00912089      1.00195119      0.14445528      -0.01395974     -0.00935873     0.07216911     
29.95769500     -14.69723500    0.00000000      29.13999465     -7.27855601     0.00910742      1.00199378      0.14447761      -0.01396329     -0.00935948     0.07216440     
29.95769500     -14.68842000    0.00000000      29.14097773     -7.27426352     0.00909449      1.00203316      0.14449988      -0.01396687     -0.00936024     0.07216027     
29.95769500     -14.67964000    0.00000000      29.14195631     -7.26998795     0.00908207      1.00206920      0.14452204      -0.01397050     -0.00936099     0.07215673     
29.95769500     -14.67084000    0.00000000      29.14293653     -7.26570250     0.00907017      1.00210192      0.14454414      -0.01397418     -0.00936175     0.07215380     
29.95769500     -14.66199000    0.00000000      29.14392172     -7.26139257     0.00905882      1.00213130      0.14456617      -0.01397789     -0.00936251     0.07215140     
29.95769500     -14.65319500    0.00000000      29.14490019     -7.25710930     0.00904799      1.00215734      0.14458810      -0.01398165     -0.00936327     0.07214965     
29.95769500     -14.64441500    0.00000000      29.14587640     -7.25283319     0.00903769      1.00218006      0.14460998      -0.01398544     -0.00936403     0.07214845     
29.95769500     -14.63560500    0.00000000      29.14685535     -7.24854235     0.00902791      1.00219938      0.14463175      -0.01398928     -0.00936479     0.07214789     
29.95769500     -14.62680500    0.00000000      29.14783260     -7.24425625     0.00901866      1.00221531      0.14465341      -0.01399315     -0.00936554     0.07214789     
29.95769500     -14.61798000    0.00000000      29.14881203     -7.23995784     0.00900992      1.00222785      0.14467496      -0.01399706     -0.00936630     0.07214851     
29.95769500     -14.60919000    0.00000000      29.14978698     -7.23567634     0.00900175      1.00223699      0.14469641      -0.01400101     -0.00936706     0.07214972     
29.95769500     -14.60037500    0.00000000      29.15076411     -7.23138254     0.00899406      1.00224281      0.14471777      -0.01400499     -0.00936781     0.07215154     
29.95769500     -14.59157000    0.00000000      29.15173953     -7.22709348     0.00898694      1.00224517      0.14473902      -0.01400902     -0.00936857     0.07215394     
29.95769500     -14.58276000    0.00000000      29.15271492     -7.22280185     0.00898033      1.00224414      0.14476012      -0.01401308     -0.00936932     0.07215699     
29.95874500     -14.57395000    0.00000000      29.15472223     -7.21874082     0.00897423      1.00223965      0.14478113      -0.01401717     -0.00937007     0.07216060     
29.96111000     -14.56462000    0.00000000      29.15807961     -7.21471483     0.00896864      1.00223172      0.14480199      -0.01402128     -0.00937082     0.07216482     
29.96111000     -14.55458500    0.00000000      29.15918858     -7.20982548     0.00896359      1.00222045      0.14482272      -0.01402544     -0.00937156     0.07216966     
29.96111000     -14.53962500    0.00000000      29.16084038     -7.20253622     0.00895905      1.00220573      0.14484334      -0.01402962     -0.00937230     0.07217508     
29.96111000     -14.52958500    0.00000000      29.16194797     -7.19764401     0.00895506      1.00218756      0.14486378      -0.01403384     -0.00937304     0.07218113     
29.96111000     -14.51954500    0.00000000      29.16305480     -7.19275164     0.00895157      1.00216605      0.14488411      -0.01403808     -0.00937377     0.07218778     
29.96111000     -14.50947500    0.00000000      29.16416416     -7.18784448     0.00894857      1.00214104      0.14490429      -0.01404235     -0.00937450     0.07219506     
29.96111000     -14.49947500    0.00000000      29.16526503     -7.18297126     0.00894612      1.00211269      0.14492432      -0.01404665     -0.00937522     0.07220292     
29.96111000     -14.48938500    0.00000000      29.16637504     -7.17805401     0.00894415      1.00208090      0.14494416      -0.01405098     -0.00937594     0.07221140     
29.96111000     -14.47941500    0.00000000      29.16747108     -7.17319507     0.00894269      1.00204577      0.14496388      -0.01405533     -0.00937666     0.07222046     
29.96111000     -14.46938000    0.00000000      29.16857350     -7.16830429     0.00894172      1.00200719      0.14498342      -0.01405969     -0.00937737     0.07223015     
29.96111000     -14.45935000    0.00000000      29.16967460     -7.16341578     0.00894127      1.00196528      0.14500283      -0.01406408     -0.00937807     0.07224045     
29.96111000     -14.44931500    0.00000000      29.17077547     -7.15852466     0.00894134      1.00192004      0.14502204      -0.01406850     -0.00937877     0.07225134     
29.96111000     -14.43926000    0.00000000      29.17187777     -7.15362362     0.00894189      1.00187147      0.14504107      -0.01407293     -0.00937946     0.07226285     
29.96111000     -14.42924000    0.00000000      29.17297545     -7.14873948     0.00894294      1.00181952      0.14505995      -0.01407738     -0.00938015     0.07227498     
29.96111000     -14.41912500    0.00000000      29.17408277     -7.14380886     0.00894448      1.00176429      0.14507861      -0.01408185     -0.00938083     0.07228770     
29.95874500     -14.40913000    0.00000000      29.17284964     -7.13842270     0.00894651      1.00170579      0.14509711      -0.01408633     -0.00938151     0.07230101     
29.95874500     -14.39675000    0.00000000      29.17420283     -7.13238799     0.00894900      1.00164391      0.14511542      -0.01409083     -0.00938217     0.07231494     
29.95874500     -14.38436000    0.00000000      29.17555593     -7.12634816     0.00895201      1.00157888      0.14513355      -0.01409534     -0.00938284     0.07232946     
29.95874500     -14.37195000    0.00000000      29.17691004     -7.12029831     0.00895547      1.00151058      0.14515145      -0.01409986     -0.00938349     0.07234460     
29.95874500     -14.35948000    0.00000000      29.17826951     -7.11421896     0.00895942      1.00143907      0.14516916      -0.01410439     -0.00938414     0.07236033     
29.95874500     -14.34690000    0.00000000      29.17963976     -7.10808572     0.00896383      1.00136429      0.14518668      -0.01410894     -0.00938478     0.07237663     
29.95874500     -14.33470000    0.00000000      29.18096746     -7.10213749     0.00896872      1.00128649      0.14520399      -0.01411349     -0.00938541     0.07239358     
29.95874500     -14.32231000    0.00000000      29.18231468     -7.09609638     0.00897408      1.00120548      0.14522108      -0.01411805     -0.00938603     0.07241106     
29.95874500     -14.30413500    0.00000000      29.18428879     -7.08723415     0.00897988      1.00112133      0.14523798      -0.01412261     -0.00938665     0.07242920     
29.95874500     -14.29174000    0.00000000      29.18563364     -7.08118997     0.00898612      1.00103409      0.14525463      -0.01412717     -0.00938726     0.07244790     
29.95874500     -14.27934000    0.00000000      29.18697787     -7.07514310     0.00899284      1.00094383      0.14527107      -0.01413175     -0.00938786     0.07246719     
29.95874500     -14.26691500    0.00000000      29.18832361     -7.06908378     0.00900001      1.00085054      0.14528731      -0.01413632     -0.00938846     0.07248708     
29.95874500     -14.25449500    0.00000000      29.18966764     -7.06302665     0.00900759      1.00075423      0.14530328      -0.01414088     -0.00938904     0.07250754     
29.95874500     -14.24210000    0.00000000      29.19100778     -7.05698145     0.00901566      1.00065501      0.14531906      -0.01414546     -0.00938962     0.07252862     
29.95874500     -14.22965500    0.00000000      29.19235215     -7.05091161     0.00902411      1.00055283      0.14533460      -0.01415002     -0.00939019     0.07255022     
29.95786000     -14.21725000    0.00000000      29.19282002     -7.04467129     0.00903302      1.00044775      0.14534990      -0.01415458     -0.00939075     0.07257246     
29.95679500     -14.20466500    0.00000000      29.19312890     -7.03830468     0.00904233      1.00033983      0.14536496      -0.01415914     -0.00939130     0.07259525     
29.95679500     -14.19101500    0.00000000      29.19459940     -7.03164667     0.00905209      1.00022906      0.14537975      -0.01416369     -0.00939184     0.07261861     
29.95679500     -14.17742000    0.00000000      29.19606255     -7.02501519     0.00906227      1.00011551      0.14539433      -0.01416823     -0.00939238     0.07264254     
29.95679500     -14.16378500    0.00000000      29.19752859     -7.01836389     0.00907283      0.99999925      0.14540864      -0.01417275     -0.00939291     0.07266704     
29.95679500     -14.15015000    0.00000000      29.19899320     -7.01171228     0.00908382      0.99988032      0.14542272      -0.01417727     -0.00939342     0.07269208     
29.95679500     -14.13649500    0.00000000      29.20045854     -7.00505061     0.00909519      0.99975868      0.14543654      -0.01418178     -0.00939393     0.07271772     
29.95679500     -14.12289500    0.00000000      29.20191655     -6.99841548     0.00910695      0.99963437      0.14545010      -0.01418627     -0.00939443     0.07274391     
29.95679500     -14.10927500    0.00000000      29.20337529     -6.99177028     0.00911913      0.99950759      0.14546340      -0.01419075     -0.00939492     0.07277064     
29.95679500     -14.09563000    0.00000000      29.20483528     -6.98511258     0.00913165      0.99937815      0.14547643      -0.01419521     -0.00939541     0.07279791     
29.95679500     -14.08198000    0.00000000      29.20629438     -6.97845214     0.00914460      0.99924635      0.14548919      -0.01419965     -0.00939588     0.07282576     
29.95679500     -14.06837000    0.00000000      29.20774779     -6.97181091     0.00915789      0.99911201      0.14550169      -0.01420407     -0.00939635     0.07285413     
29.95679500     -14.05474500    0.00000000      29.20920138     -6.96516207     0.00917156      0.99897532      0.14551393      -0.01420847     -0.00939680     0.07288305     
29.95679500     -14.03425500    0.00000000      29.21138468     -6.95516261     0.00918556      0.99883622      0.14552589      -0.01421285     -0.00939725     0.07291248     
29.95679500     -14.02063500    0.00000000      29.21283418     -6.94851545     0.00919998      0.99869494      0.14553759      -0.01421721     -0.00939769     0.07294246     
29.95679500     -14.00696500    0.00000000      29.21428756     -6.94184358     0.00921470      0.99855136      0.14554899      -0.01422154     -0.00939812     0.07297297     
29.95892500     -13.99336000    0.00000000      29.21782999     -6.93565267     0.00922979      0.99840556      0.14556012      -0.01422585     -0.00939854     0.07300399     
29.95979500     -13.98169000    0.00000000      29.21992515     -6.93013952     0.00924521      0.99825764      0.14557096      -0.01423012     -0.00939896     0.07303553     
29.95979500     -13.97295500    0.00000000      29.22085147     -6.92587535     0.00926097      0.99810754      0.14558151      -0.01423438     -0.00939936     0.07306757     
29.95979500     -13.96418000    0.00000000      29.22178144     -6.92159154     0.00927707      0.99795552      0.14559180      -0.01423860     -0.00939976     0.07310013     
29.95979500     -13.95545500    0.00000000      29.22270553     -6.91733200     0.00929348      0.99780144      0.14560179      -0.01424279     -0.00940015     0.07313319     
29.95979500     -13.94669000    0.00000000      29.22363327     -6.91305282     0.00931020      0.99764544      0.14561148      -0.01424694     -0.00940053     0.07316674     
29.95979500     -13.93796000    0.00000000      29.22455673     -6.90879060     0.00932724      0.99748756      0.14562088      -0.01425106     -0.00940090     0.07320079     
29.95979500     -13.92916000    0.00000000      29.22548699     -6.90449408     0.00934457      0.99732788      0.14563000      -0.01425515     -0.00940126     0.07323534     
29.95979500     -13.92046500    0.00000000      29.22640558     -6.90024871     0.00936222      0.99716639      0.14563880      -0.01425920     -0.00940162     0.07327035     
29.95979500     -13.91172500    0.00000000      29.22732833     -6.89598124     0.00938016      0.99700321      0.14564730      -0.01426321     -0.00940196     0.07330584     
29.95979500     -13.90297500    0.00000000      29.22825156     -6.89170876     0.00939839      0.99683834      0.14565551      -0.01426718     -0.00940230     0.07334179     
29.95979500     -13.89423000    0.00000000      29.22917367     -6.88743860     0.00941689      0.99667191      0.14566342      -0.01427112     -0.00940263     0.07337822     
29.95979500     -13.88549500    0.00000000      29.23009414     -6.88317320     0.00943567      0.99650397      0.14567102      -0.01427501     -0.00940296     0.07341509     
29.95979500     -13.87674000    0.00000000      29.23101614     -6.87889792     0.00945471      0.99633446      0.14567833      -0.01427886     -0.00940328     0.07345243     
29.95979500     -13.86798500    0.00000000      29.23193754     -6.87462251     0.00947406      0.99616357      0.14568531      -0.01428267     -0.00940358     0.07349019     
29.95979500     -13.85924000    0.00000000      29.23285731     -6.87035186     0.00949362      0.99599130      0.14569198      -0.01428644     -0.00940389     0.07352840     
29.95894000     -13.85049500    0.00000000      29.23293432     -6.86590248     0.00951344      0.99581783      0.14569834      -0.01429015     -0.00940418     0.07356707     
29.95701000     -13.84028000    0.00000000      29.23210616     -6.86051090     0.00953353      0.99564297      0.14570440      -0.01429383     -0.00940446     0.07360614     
29.95701000     -13.83020500    0.00000000      29.23316357     -6.85559070     0.00955384      0.99546703      0.14571015      -0.01429745     -0.00940475     0.07364560     
29.95701000     -13.81544500    0.00000000      29.23471128     -6.84838227     0.00957441      0.99528995      0.14571557      -0.01430102     -0.00940502     0.07368551     
29.95701000     -13.80536000    0.00000000      29.23576781     -6.84345679     0.00959521      0.99511179      0.14572067      -0.01430455     -0.00940528     0.07372584     
29.95701000     -13.79526000    0.00000000      29.23682514     -6.83852382     0.00961618      0.99493267      0.14572546      -0.01430803     -0.00940554     0.07376653     
29.95701000     -13.78522500    0.00000000      29.23787489     -6.83362244     0.00963744      0.99475265      0.14572992      -0.01431144     -0.00940580     0.07380762     
29.95701000     -13.77512500    0.00000000      29.23893067     -6.82868915     0.00965885      0.99457173      0.14573407      -0.01431481     -0.00940604     0.07384913     
29.95701000     -13.76505500    0.00000000      29.23998252     -6.82377035     0.00968049      0.99438998      0.14573790      -0.01431813     -0.00940628     0.07389101     
29.95701000     -13.75499000    0.00000000      29.24103309     -6.81885383     0.00970236      0.99420750      0.14574140      -0.01432139     -0.00940652     0.07393322     
29.95701000     -13.74490500    0.00000000      29.24208496     -6.81392738     0.00972440      0.99402438      0.14574455      -0.01432459     -0.00940674     0.07397583     
29.95701000     -13.73481500    0.00000000      29.24313657     -6.80899833     0.00974661      0.99384059      0.14574742      -0.01432773     -0.00940697     0.07401876     
29.95701000     -13.72473500    0.00000000      29.24418637     -6.80407400     0.00976904      0.99365627      0.14574996      -0.01433083     -0.00940718     0.07406205     
29.95701000     -13.71468500    0.00000000      29.24523226     -6.79916417     0.00979163      0.99347148      0.14575214      -0.01433386     -0.00940739     0.07410571     
29.95701000     -13.70460000    0.00000000      29.24628102     -6.79423707     0.00981441      0.99328627      0.14575401      -0.01433683     -0.00940760     0.07414966     
29.95679000     -13.69450500    0.00000000      29.24711327     -6.78925949     0.00983735      0.99310064      0.14575554      -0.01433974     -0.00940780     0.07419398     
29.95677500     -13.67795000    0.00000000      29.24881711     -6.78116778     0.00986046      0.99291485      0.14575676      -0.01434259     -0.00940799     0.07423859     
29.95677500     -13.65509500    0.00000000      29.25118630     -6.77000034     0.00988373      0.99272876      0.14575763      -0.01434537     -0.00940818     0.07428351     
29.95677500     -13.63218500    0.00000000      29.25355718     -6.75880520     0.00990711      0.99254245      0.14575817      -0.01434810     -0.00940837     0.07432875     
29.95677500     -13.60930000    0.00000000      29.25592146     -6.74762145     0.00993066      0.99235608      0.14575839      -0.01435076     -0.00940855     0.07437425     
29.95677500     -13.58638000    0.00000000      29.25828535     -6.73641977     0.00995436      0.99216972      0.14575828      -0.01435336     -0.00940872     0.07442004     
29.95677500     -13.56345500    0.00000000      29.26064573     -6.72521483     0.00997821      0.99198331      0.14575780      -0.01435589     -0.00940889     0.07446612     
29.95677500     -13.54057000    0.00000000      29.26299798     -6.71402861     0.01000217      0.99179709      0.14575702      -0.01435835     -0.00940906     0.07451246     
29.95677500     -13.50593500    0.00000000      29.26655035     -6.69709742     0.01002625      0.99161095      0.14575586      -0.01436075     -0.00940922     0.07455907     
29.95677500     -13.48304000    0.00000000      29.26889355     -6.68590426     0.01005048      0.99142505      0.14575442      -0.01436308     -0.00940938     0.07460588     
29.95677500     -13.46011500    0.00000000      29.27123581     -6.67469561     0.01007478      0.99123935      0.14575260      -0.01436535     -0.00940953     0.07465299     
29.95677500     -13.43722500    0.00000000      29.27357049     -6.66350327     0.01009923      0.99105408      0.14575048      -0.01436755     -0.00940968     0.07470030     
29.95677500     -13.41429500    0.00000000      29.27590522     -6.65229054     0.01012378      0.99086919      0.14574799      -0.01436967     -0.00940983     0.07474782     
29.95677500     -13.39142000    0.00000000      29.27823035     -6.64110391     0.01014844      0.99068485      0.14574519      -0.01437173     -0.00940997     0.07479562     
29.95677500     -13.36846000    0.00000000      29.28056010     -6.62987489     0.01017319      0.99050095      0.14574204      -0.01437371     -0.00941011     0.07484359     
29.95679000     -13.34560000    0.00000000      29.28289048     -6.61869698     0.01019802      0.99031772      0.14573854      -0.01437563     -0.00941025     0.07489172     
29.95679000     -13.32158000    0.00000000      29.28531927     -6.60694783     0.01022295      0.99013504      0.14573471      -0.01437747     -0.00941038     0.07494008     
29.95916000     -13.29870500    0.00000000      29.28996547     -6.59623339     0.01024797      0.98995317      0.14573056      -0.01437925     -0.00941051     0.07498861     
29.95916000     -13.27412000    0.00000000      29.29244265     -6.58420521     0.01027306      0.98977203      0.14572604      -0.01438095     -0.00941064     0.07503731     
29.95916000     -13.24964000    0.00000000      29.29490466     -6.57222749     0.01029824      0.98959174      0.14572120      -0.01438257     -0.00941076     0.07508618     
