Time	α	β	φ	θ	CA	CN	CY	Cl	Cn	Cm	
0.823	57.91328673    	0.03855160     	0.04120243     	0.00000000     	-0.00812721    	0.86354986     	0.08744884     	-0.00736753    	-0.00015527    	-0.02867767    	
0.824	57.88363789    	0.03853510     	0.04119288     	0.00000000     	-0.00811823    	0.86343524     	0.08743342     	-0.00736580    	-0.00015706    	-0.02855998    	
0.825	57.85406606    	0.03851857     	0.04118334     	0.00000000     	-0.00810914    	0.86332224     	0.08741782     	-0.00736375    	-0.00015880    	-0.02844303    	
0.826	57.82457285    	0.03850204     	0.04117382     	0.00000000     	-0.00809996    	0.86321075     	0.08740204     	-0.00736139    	-0.00016048    	-0.02832682    	
0.827	57.79515985    	0.03848549     	0.04116430     	0.00000000     	-0.00809069    	0.86310081     	0.08738606     	-0.00735870    	-0.00016210    	-0.02821137    	
0.828	57.76582866    	0.03846893     	0.04115480     	0.00000000     	-0.00808134    	0.86299232     	0.08736992     	-0.00735569    	-0.00016367    	-0.02809668    	
0.829	57.73658087    	0.03845235     	0.04114531     	0.00000000     	-0.00807190    	0.86288527     	0.08735357     	-0.00735234    	-0.00016518    	-0.02798274    	
0.830	57.70741809    	0.03843578     	0.04113584     	0.00000000     	-0.00806237    	0.86277965     	0.08733703     	-0.00734867    	-0.00016663    	-0.02786956    	
0.831	57.67834192    	0.03841917     	0.04112637     	0.00000000     	-0.00805278    	0.86267540     	0.08732031     	-0.00734466    	-0.00016803    	-0.02775716    	
0.832	57.64935393    	0.03840257     	0.04111692     	0.00000000     	-0.00804308    	0.86257249     	0.08730339     	-0.00734031    	-0.00016937    	-0.02764551    	
0.833	57.62045573    	0.03838595     	0.04110748     	0.00000000     	-0.00803333    	0.86247086     	0.08728627     	-0.00733561    	-0.00017066    	-0.02753465    	
0.834	57.59164887    	0.03836933     	0.04109805     	0.00000000     	-0.00802349    	0.86237057     	0.08726895     	-0.00733057    	-0.00017190    	-0.02742456    	
0.835	57.56293497    	0.03835270     	0.04108864     	0.00000000     	-0.00801358    	0.86227145     	0.08725145     	-0.00732518    	-0.00017308    	-0.02731524    	
0.836	57.53431558    	0.03833607     	0.04107924     	0.00000000     	-0.00800359    	0.86217359     	0.08723373     	-0.00731943    	-0.00017422    	-0.02720671    	
0.837	57.50579229    	0.03831942     	0.04106985     	0.00000000     	-0.00799352    	0.86207689     	0.08721583     	-0.00731334    	-0.00017530    	-0.02709896    	
0.838	57.47736666    	0.03830277     	0.04106047     	0.00000000     	-0.00798338    	0.86198135     	0.08719773     	-0.00730688    	-0.00017634    	-0.02699201    	
0.839	57.44904026    	0.03828612     	0.04105111     	0.00000000     	-0.00797317    	0.86188693     	0.08717942     	-0.00730006    	-0.00017732    	-0.02688583    	
0.840	57.42081463    	0.03826947     	0.04104176     	0.00000000     	-0.00796289    	0.86179359     	0.08716093     	-0.00729289    	-0.00017826    	-0.02678045    	
0.841	57.39269135    	0.03825281     	0.04103242     	0.00000000     	-0.00795253    	0.86170132     	0.08714223     	-0.00728534    	-0.00017916    	-0.02667587    	
0.842	57.36467196    	0.03823615     	0.04102309     	0.00000000     	-0.00794210    	0.86161008     	0.08712335     	-0.00727743    	-0.00018001    	-0.02657208    	
0.843	57.33675800    	0.03821948     	0.04101377     	0.00000000     	-0.00793160    	0.86151986     	0.08710428     	-0.00726915    	-0.00018081    	-0.02646909    	
0.844	57.30895101    	0.03820282     	0.04100447     	0.00000000     	-0.00792102    	0.86143061     	0.08708500     	-0.00726049    	-0.00018157    	-0.02636690    	
0.845	57.28125252    	0.03818616     	0.04099518     	0.00000000     	-0.00791039    	0.86134231     	0.08706554     	-0.00725147    	-0.00018229    	-0.02626552    	
0.846	57.25366405    	0.03816950     	0.04098590     	0.00000000     	-0.00789967    	0.86125497     	0.08704589     	-0.00724207    	-0.00018296    	-0.02616495    	
0.847	57.22618712    	0.03815284     	0.04097663     	0.00000000     	-0.00788888    	0.86116851     	0.08702606     	-0.00723229    	-0.00018360    	-0.02606518    	
0.848	57.19882325    	0.03813618     	0.04096737     	0.00000000     	-0.00787803    	0.86108292     	0.08700604     	-0.00722214    	-0.00018420    	-0.02596622    	
0.849	57.17157394    	0.03811954     	0.04095813     	0.00000000     	-0.00786711    	0.86099822     	0.08698585     	-0.00721160    	-0.00018476    	-0.02586807    	
0.850	57.14444069    	0.03810289     	0.04094889     	0.00000000     	-0.00785610    	0.86091432     	0.08696547     	-0.00720069    	-0.00018528    	-0.02577074    	
0.851	57.11742498    	0.03808625     	0.04093967     	0.00000000     	-0.00784503    	0.86083124     	0.08694492     	-0.00718939    	-0.00018576    	-0.02567421    	
0.852	57.09052830    	0.03806962     	0.04093046     	0.00000000     	-0.00783388    	0.86074897     	0.08692420     	-0.00717771    	-0.00018621    	-0.02557851    	
0.853	57.06375212    	0.03805298     	0.04092125     	0.00000000     	-0.00782266    	0.86066744     	0.08690331     	-0.00716565    	-0.00018663    	-0.02548363    	
0.854	57.03709790    	0.03803636     	0.04091206     	0.00000000     	-0.00781137    	0.86058670     	0.08688226     	-0.00715321    	-0.00018701    	-0.02538956    	
0.855	57.01056709    	0.03801975     	0.04090288     	0.00000000     	-0.00780001    	0.86050665     	0.08686104     	-0.00714038    	-0.00018736    	-0.02529630    	
0.856	56.98416116    	0.03800315     	0.04089371     	0.00000000     	-0.00778857    	0.86042736     	0.08683968     	-0.00712717    	-0.00018768    	-0.02520388    	
0.857	56.95788154    	0.03798656     	0.04088455     	0.00000000     	-0.00777705    	0.86034872     	0.08681816     	-0.00711357    	-0.00018797    	-0.02511228    	
0.858	56.93172966    	0.03796998     	0.04087540     	0.00000000     	-0.00776546    	0.86027078     	0.08679649     	-0.00709959    	-0.00018824    	-0.02502150    	
0.859	56.90570693    	0.03795342     	0.04086626     	0.00000000     	-0.00775379    	0.86019351     	0.08677467     	-0.00708523    	-0.00018847    	-0.02493154    	
0.860	56.87981477    	0.03793686     	0.04085713     	0.00000000     	-0.00774204    	0.86011689     	0.08675271     	-0.00707049    	-0.00018868    	-0.02484241    	
0.861	56.85405457    	0.03792032     	0.04084800     	0.00000000     	-0.00773023    	0.86004087     	0.08673062     	-0.00705536    	-0.00018886    	-0.02475411    	
0.862	56.82842774    	0.03790380     	0.04083889     	0.00000000     	-0.00771832    	0.85996548     	0.08670841     	-0.00703985    	-0.00018902    	-0.02466663    	
0.863	56.80293564    	0.03788729     	0.04082979     	0.00000000     	-0.00770634    	0.85989071     	0.08668606     	-0.00702395    	-0.00018916    	-0.02457999    	
0.864	56.77757965    	0.03787080     	0.04082069     	0.00000000     	-0.00769426    	0.85981651     	0.08666360     	-0.00700768    	-0.00018927    	-0.02449417    	
0.865	56.75236113    	0.03785432     	0.04081160     	0.00000000     	-0.00768211    	0.85974290     	0.08664102     	-0.00699103    	-0.00018937    	-0.02440918    	
0.866	56.72728142    	0.03783787     	0.04080252     	0.00000000     	-0.00766988    	0.85966986     	0.08661834     	-0.00697401    	-0.00018944    	-0.02432502    	
0.867	56.70234185    	0.03782143     	0.04079344     	0.00000000     	-0.00765757    	0.85959736     	0.08659554     	-0.00695661    	-0.00018950    	-0.02424170    	
0.868	56.67754378    	0.03780501     	0.04078438     	0.00000000     	-0.00764517    	0.85952541     	0.08657265     	-0.00693883    	-0.00018954    	-0.02415920    	
0.869	56.65288849    	0.03778861     	0.04077532     	0.00000000     	-0.00763269    	0.85945400     	0.08654967     	-0.00692068    	-0.00018956    	-0.02407754    	
0.870	56.62837730    	0.03777223     	0.04076626     	0.00000000     	-0.00762012    	0.85938311     	0.08652658     	-0.00690216    	-0.00018956    	-0.02399670    	
0.871	56.60401150    	0.03775588     	0.04075721     	0.00000000     	-0.00760747    	0.85931273     	0.08650343     	-0.00688328    	-0.00018956    	-0.02391672    	
0.872	56.57979237    	0.03773955     	0.04074817     	0.00000000     	-0.00759473    	0.85924288     	0.08648019     	-0.00686403    	-0.00018954    	-0.02383754    	
0.873	56.55572117    	0.03772325     	0.04073914     	0.00000000     	-0.00758190    	0.85917352     	0.08645689     	-0.00684441    	-0.00018950    	-0.02375921    	
0.874	56.53179917    	0.03770696     	0.04073010     	0.00000000     	-0.00756898    	0.85910468     	0.08643351     	-0.00682444    	-0.00018946    	-0.02368171    	
0.875	56.50802759    	0.03769072     	0.04072108     	0.00000000     	-0.00755598    	0.85903632     	0.08641007     	-0.00680411    	-0.00018941    	-0.02360505    	
0.876	56.48440768    	0.03767448     	0.04071205     	0.00000000     	-0.00754289    	0.85896846     	0.08638658     	-0.00678342    	-0.00018934    	-0.02352922    	
0.877	56.46094065    	0.03765829     	0.04070304     	0.00000000     	-0.00752970    	0.85890106     	0.08636304     	-0.00676239    	-0.00018927    	-0.02345422    	
0.878	56.43762771    	0.03764211     	0.04069402     	0.00000000     	-0.00751642    	0.85883415     	0.08633945     	-0.00674100    	-0.00018919    	-0.02338005    	
0.879	56.41447004    	0.03762597     	0.04068501     	0.00000000     	-0.00750306    	0.85876773     	0.08631583     	-0.00671927    	-0.00018911    	-0.02330674    	
0.880	56.39146883    	0.03760986     	0.04067600     	0.00000000     	-0.00748960    	0.85870177     	0.08629217     	-0.00669721    	-0.00018902    	-0.02323424    	
0.881	56.36862525    	0.03759377     	0.04066699     	0.00000000     	-0.00747606    	0.85863630     	0.08626848     	-0.00667480    	-0.00018893    	-0.02316257    	
0.882	56.34594044    	0.03757772     	0.04065799     	0.00000000     	-0.00746242    	0.85857126     	0.08624477     	-0.00665207    	-0.00018883    	-0.02309176    	
0.883	56.32341554    	0.03756170     	0.04064898     	0.00000000     	-0.00744869    	0.85850673     	0.08622105     	-0.00662900    	-0.00018873    	-0.02302177    	
0.884	56.30105169    	0.03754572     	0.04063998     	0.00000000     	-0.00743487    	0.85844267     	0.08619731     	-0.00660562    	-0.00018863    	-0.02295261    	
0.885	56.27884999    	0.03752976     	0.04063097     	0.00000000     	-0.00742096    	0.85837908     	0.08617356     	-0.00658191    	-0.00018853    	-0.02288429    	
0.886	56.25681154    	0.03751385     	0.04062197     	0.00000000     	-0.00740696    	0.85831597     	0.08614982     	-0.00655789    	-0.00018843    	-0.02281680    	
0.887	56.23493743    	0.03749797     	0.04061297     	0.00000000     	-0.00739287    	0.85825331     	0.08612607     	-0.00653356    	-0.00018833    	-0.02275015    	
0.888	56.21322872    	0.03748212     	0.04060396     	0.00000000     	-0.00737869    	0.85819115     	0.08610234     	-0.00650893    	-0.00018824    	-0.02268434    	
0.889	56.19168648    	0.03746632     	0.04059496     	0.00000000     	-0.00736441    	0.85812948     	0.08607862     	-0.00648399    	-0.00018814    	-0.02261935    	
0.890	56.17031174    	0.03745054     	0.04058595     	0.00000000     	-0.00735006    	0.85806828     	0.08605492     	-0.00645876    	-0.00018805    	-0.02255520    	
0.891	56.14910554    	0.03743481     	0.04057694     	0.00000000     	-0.00733560    	0.85800758     	0.08603124     	-0.00643325    	-0.00018797    	-0.02249188    	
0.892	56.12806888    	0.03741912     	0.04056793     	0.00000000     	-0.00732106    	0.85794737     	0.08600759     	-0.00640745    	-0.00018789    	-0.02242940    	
0.893	56.10720277    	0.03740347     	0.04055891     	0.00000000     	-0.00730645    	0.85788767     	0.08598398     	-0.00638137    	-0.00018781    	-0.02236775    	
0.894	56.08650820    	0.03738786     	0.04054989     	0.00000000     	-0.00729174    	0.85782847     	0.08596040     	-0.00635503    	-0.00018775    	-0.02230695    	
0.895	56.06598613    	0.03737230     	0.04054087     	0.00000000     	-0.00727695    	0.85776978     	0.08593686     	-0.00632842    	-0.00018769    	-0.02224696    	
0.896	56.04563752    	0.03735678     	0.04053184     	0.00000000     	-0.00726208    	0.85771164     	0.08591338     	-0.00630154    	-0.00018763    	-0.02218781    	
0.897	56.02546332    	0.03734129     	0.04052280     	0.00000000     	-0.00724711    	0.85765397     	0.08588993     	-0.00627442    	-0.00018759    	-0.02212949    	
0.898	56.00546444    	0.03732585     	0.04051376     	0.00000000     	-0.00723208    	0.85759686     	0.08586654     	-0.00624705    	-0.00018756    	-0.02207200    	
0.899	55.98564181    	0.03731046     	0.04050471     	0.00000000     	-0.00721697    	0.85754030     	0.08584321     	-0.00621944    	-0.00018753    	-0.02201536    	
0.900	55.96599631    	0.03729512     	0.04049566     	0.00000000     	-0.00720177    	0.85748430     	0.08581994     	-0.00619160    	-0.00018752    	-0.02195954    	
0.901	55.94652886    	0.03727981     	0.04048659     	0.00000000     	-0.00718650    	0.85742886     	0.08579673     	-0.00616353    	-0.00018751    	-0.02190455    	
0.902	55.92724028    	0.03726455     	0.04047752     	0.00000000     	-0.00717116    	0.85737398     	0.08577360     	-0.00613524    	-0.00018752    	-0.02185039    	
0.903	55.90813145    	0.03724935     	0.04046844     	0.00000000     	-0.00715575    	0.85731971     	0.08575053     	-0.00610674    	-0.00018754    	-0.02179707    	
0.904	55.88920320    	0.03723420     	0.04045936     	0.00000000     	-0.00714027    	0.85726602     	0.08572755     	-0.00607804    	-0.00018758    	-0.02174457    	
0.905	55.87045637    	0.03721909     	0.04045026     	0.00000000     	-0.00712472    	0.85721293     	0.08570463     	-0.00604913    	-0.00018762    	-0.02169291    	
0.906	55.85189175    	0.03720403     	0.04044115     	0.00000000     	-0.00710909    	0.85716046     	0.08568180     	-0.00602004    	-0.00018768    	-0.02164208    	
0.907	55.83351014    	0.03718903     	0.04043203     	0.00000000     	-0.00709341    	0.85710862     	0.08565905     	-0.00599076    	-0.00018775    	-0.02159208    	
0.908	55.81531233    	0.03717408     	0.04042290     	0.00000000     	-0.00707767    	0.85705741     	0.08563639     	-0.00596131    	-0.00018784    	-0.02154291    	
0.909	55.79729907    	0.03715917     	0.04041375     	0.00000000     	-0.00706188    	0.85700688     	0.08561381     	-0.00593170    	-0.00018794    	-0.02149457    	
0.910	55.77947112    	0.03714432     	0.04040460     	0.00000000     	-0.00704603    	0.85695702     	0.08559133     	-0.00590192    	-0.00018806    	-0.02144705    	
0.911	55.76182920    	0.03712953     	0.04039543     	0.00000000     	-0.00703012    	0.85690783     	0.08556894     	-0.00587199    	-0.00018819    	-0.02140037    	
0.912	55.74437405    	0.03711479     	0.04038625     	0.00000000     	-0.00701418    	0.85685936     	0.08554664     	-0.00584192    	-0.00018834    	-0.02135452    	
0.913	55.72710637    	0.03710010     	0.04037705     	0.00000000     	-0.00699818    	0.85681157     	0.08552444     	-0.00581171    	-0.00018850    	-0.02130950    	
0.914	55.71002684    	0.03708547     	0.04036784     	0.00000000     	-0.00698214    	0.85676455     	0.08550234     	-0.00578138    	-0.00018867    	-0.02126530    	
0.915	55.69313614    	0.03707089     	0.04035861     	0.00000000     	-0.00696605    	0.85671825     	0.08548034     	-0.00575092    	-0.00018887    	-0.02122193    	
0.916	55.67643492    	0.03705638     	0.04034937     	0.00000000     	-0.00694995    	0.85667273     	0.08545843     	-0.00572036    	-0.00018908    	-0.02117939    	
0.917	55.65992385    	0.03704192     	0.04034011     	0.00000000     	-0.00693379    	0.85662796     	0.08543663     	-0.00568969    	-0.00018930    	-0.02113768    	
0.918	55.64360354    	0.03702751     	0.04033083     	0.00000000     	-0.00691761    	0.85658401     	0.08541494     	-0.00565893    	-0.00018955    	-0.02109680    	
0.919	55.62747461    	0.03701317     	0.04032153     	0.00000000     	-0.00690141    	0.85654086     	0.08539334     	-0.00562808    	-0.00018980    	-0.02105674    	
0.920	55.61153767    	0.03699889     	0.04031222     	0.00000000     	-0.00688517    	0.85649856     	0.08537184     	-0.00559716    	-0.00019008    	-0.02101751    	
0.921	55.59579330    	0.03698467     	0.04030289     	0.00000000     	-0.00686894    	0.85645709     	0.08535046     	-0.00556617    	-0.00019037    	-0.02097910    	
0.922	55.58024207    	0.03697050     	0.04029354     	0.00000000     	-0.00685268    	0.85641649     	0.08532918     	-0.00553511    	-0.00019068    	-0.02094152    	
0.923	55.56488454    	0.03695640     	0.04028417     	0.00000000     	-0.00683641    	0.85637678     	0.08530801     	-0.00550401    	-0.00019100    	-0.02090477    	
0.924	55.54972125    	0.03694236     	0.04027478     	0.00000000     	-0.00682014    	0.85633797     	0.08528693     	-0.00547287    	-0.00019135    	-0.02086885    	
0.925	55.53475272    	0.03692838     	0.04026537     	0.00000000     	-0.00680386    	0.85630007     	0.08526597     	-0.00544169    	-0.00019170    	-0.02083374    	
0.926	55.51997948    	0.03691447     	0.04025593     	0.00000000     	-0.00678758    	0.85626314     	0.08524511     	-0.00541049    	-0.00019208    	-0.02079946    	
0.927	55.50540204    	0.03690062     	0.04024648     	0.00000000     	-0.00677132    	0.85622715     	0.08522436     	-0.00537927    	-0.00019247    	-0.02076601    	
0.928	55.49102085    	0.03688684     	0.04023700     	0.00000000     	-0.00675506    	0.85619218     	0.08520371     	-0.00534804    	-0.00019288    	-0.02073338    	
0.929	55.47683640    	0.03687311     	0.04022750     	0.00000000     	-0.00673881    	0.85615819     	0.08518317     	-0.00531682    	-0.00019330    	-0.02070158    	
0.930	55.46284914    	0.03685946     	0.04021798     	0.00000000     	-0.00672259    	0.85612521     	0.08516273     	-0.00528561    	-0.00019374    	-0.02067059    	
0.931	55.44905952    	0.03684587     	0.04020843     	0.00000000     	-0.00670639    	0.85609330     	0.08514240     	-0.00525442    	-0.00019420    	-0.02064043    	
0.932	55.43546796    	0.03683236     	0.04019886     	0.00000000     	-0.00669022    	0.85606244     	0.08512216     	-0.00522325    	-0.00019467    	-0.02061110    	
0.933	55.42207488    	0.03681890     	0.04018926     	0.00000000     	-0.00667408    	0.85603270     	0.08510203     	-0.00519212    	-0.00019515    	-0.02058257    	
0.934	55.40888067    	0.03680551     	0.04017964     	0.00000000     	-0.00665799    	0.85600406     	0.08508200     	-0.00516105    	-0.00019566    	-0.02055489    	
0.935	55.39588573    	0.03679219     	0.04016999     	0.00000000     	-0.00664192    	0.85597654     	0.08506206     	-0.00513002    	-0.00019617    	-0.02052801    	
0.936	55.38309042    	0.03677894     	0.04016032     	0.00000000     	-0.00662592    	0.85595020     	0.08504223     	-0.00509906    	-0.00019670    	-0.02050196    	
0.937	55.37049509    	0.03676575     	0.04015061     	0.00000000     	-0.00660996    	0.85592501     	0.08502249     	-0.00506817    	-0.00019725    	-0.02047673    	
0.938	55.35810011    	0.03675265     	0.04014089     	0.00000000     	-0.00659408    	0.85590105     	0.08500284     	-0.00503737    	-0.00019781    	-0.02045231    	
0.939	55.34590580    	0.03673960     	0.04013113     	0.00000000     	-0.00657823    	0.85587831     	0.08498330     	-0.00500665    	-0.00019838    	-0.02042872    	
0.940	55.33391246    	0.03672663     	0.04012135     	0.00000000     	-0.00656247    	0.85585680     	0.08496383     	-0.00497604    	-0.00019897    	-0.02040593    	
0.941	55.32212041    	0.03671373     	0.04011153     	0.00000000     	-0.00654677    	0.85583658     	0.08494446     	-0.00494553    	-0.00019957    	-0.02038397    	
0.942	55.31052993    	0.03670090     	0.04010169     	0.00000000     	-0.00653115    	0.85581768     	0.08492517     	-0.00491515    	-0.00020018    	-0.02036282    	
0.943	55.29914131    	0.03668814     	0.04009182     	0.00000000     	-0.00651562    	0.85580005     	0.08490598     	-0.00488488    	-0.00020081    	-0.02034250    	
0.944	55.28795480    	0.03667546     	0.04008193     	0.00000000     	-0.00650017    	0.85578379     	0.08488687     	-0.00485475    	-0.00020145    	-0.02032298    	
0.945	55.27697066    	0.03666285     	0.04007200     	0.00000000     	-0.00648482    	0.85576888     	0.08486783     	-0.00482477    	-0.00020209    	-0.02030427    	
0.946	55.26618911    	0.03665031     	0.04006204     	0.00000000     	-0.00646956    	0.85575537     	0.08484889     	-0.00479493    	-0.00020275    	-0.02028639    	
0.947	55.25561039    	0.03663784     	0.04005205     	0.00000000     	-0.00645442    	0.85574330     	0.08483000     	-0.00476526    	-0.00020342    	-0.02026931    	
0.948	55.24523472    	0.03662545     	0.04004203     	0.00000000     	-0.00643939    	0.85573265     	0.08481121     	-0.00473575    	-0.00020410    	-0.02025305    	
0.949	55.23506227    	0.03661314     	0.04003198     	0.00000000     	-0.00642448    	0.85572347     	0.08479249     	-0.00470642    	-0.00020480    	-0.02023759    	
0.950	55.22509324    	0.03660089     	0.04002189     	0.00000000     	-0.00640968    	0.85571579     	0.08477384     	-0.00467728    	-0.00020549    	-0.02022295    	
0.951	55.21532781    	0.03658872     	0.04001178     	0.00000000     	-0.00639500    	0.85570960     	0.08475525     	-0.00464832    	-0.00020620    	-0.02020912    	
0.952	55.20576613    	0.03657663     	0.04000163     	0.00000000     	-0.00638046    	0.85570497     	0.08473674     	-0.00461957    	-0.00020692    	-0.02019609    	
0.953	55.19640835    	0.03656462     	0.03999146     	0.00000000     	-0.00636603    	0.85570188     	0.08471828     	-0.00459103    	-0.00020764    	-0.02018386    	
0.954	55.18725460    	0.03655268     	0.03998125     	0.00000000     	-0.00635177    	0.85570041     	0.08469989     	-0.00456271    	-0.00020837    	-0.02017245    	
0.955	55.17830500    	0.03654080     	0.03997100     	0.00000000     	-0.00633766    	0.85570055     	0.08468156     	-0.00453461    	-0.00020911    	-0.02016183    	
0.956	55.16955969    	0.03652902     	0.03996073     	0.00000000     	-0.00632370    	0.85570232     	0.08466329     	-0.00450674    	-0.00020986    	-0.02015202    	
0.957	55.16101873    	0.03651731     	0.03995042     	0.00000000     	-0.00630990    	0.85570577     	0.08464508     	-0.00447911    	-0.00021061    	-0.02014301    	
0.958	55.15268222    	0.03650568     	0.03994008     	0.00000000     	-0.00629626    	0.85571090     	0.08462691     	-0.00445173    	-0.00021136    	-0.02013480    	
0.959	55.14455024    	0.03649412     	0.03992971     	0.00000000     	-0.00628279    	0.85571773     	0.08460880     	-0.00442461    	-0.00021212    	-0.02012739    	
0.960	55.13662285    	0.03648264     	0.03991930     	0.00000000     	-0.00626951    	0.85572634     	0.08459074     	-0.00439775    	-0.00021288    	-0.02012077    	
0.961	55.12890010    	0.03647124     	0.03990886     	0.00000000     	-0.00625640    	0.85573668     	0.08457272     	-0.00437116    	-0.00021365    	-0.02011496    	
0.962	55.12138203    	0.03645992     	0.03989839     	0.00000000     	-0.00624347    	0.85574883     	0.08455476     	-0.00434485    	-0.00021441    	-0.02010994    	
0.963	55.11406867    	0.03644868     	0.03988788     	0.00000000     	-0.00623074    	0.85576281     	0.08453683     	-0.00431882    	-0.00021518    	-0.02010571    	
0.964	55.10696002    	0.03643751     	0.03987734     	0.00000000     	-0.00621821    	0.85577860     	0.08451895     	-0.00429308    	-0.00021596    	-0.02010227    	
0.965	55.10005610    	0.03642643     	0.03986677     	0.00000000     	-0.00620588    	0.85579628     	0.08450110     	-0.00426764    	-0.00021673    	-0.02009961    	
0.966	55.09335690    	0.03641541     	0.03985616     	0.00000000     	-0.00619377    	0.85581584     	0.08448329     	-0.00424250    	-0.00021750    	-0.02009776    	
0.967	55.08686241    	0.03640448     	0.03984552     	0.00000000     	-0.00618187    	0.85583735     	0.08446553     	-0.00421767    	-0.00021827    	-0.02009668    	
0.968	55.08057259    	0.03639364     	0.03983485     	0.00000000     	-0.00617019    	0.85586076     	0.08444779     	-0.00419316    	-0.00021905    	-0.02009638    	
0.969	55.07448739    	0.03638287     	0.03982415     	0.00000000     	-0.00615874    	0.85588616     	0.08443008     	-0.00416898    	-0.00021982    	-0.02009687    	
0.970	55.06860679    	0.03637218     	0.03981341     	0.00000000     	-0.00614752    	0.85591356     	0.08441242     	-0.00414512    	-0.00022059    	-0.02009814    	
0.971	55.06293070    	0.03636156     	0.03980264     	0.00000000     	-0.00613654    	0.85594295     	0.08439477     	-0.00412160    	-0.00022135    	-0.02010018    	
0.972	55.05745906    	0.03635103     	0.03979183     	0.00000000     	-0.00612581    	0.85597439     	0.08437716     	-0.00409842    	-0.00022211    	-0.02010300    	
0.973	55.05219179    	0.03634058     	0.03978100     	0.00000000     	-0.00611531    	0.85600788     	0.08435957     	-0.00407558    	-0.00022287    	-0.02010659    	
0.974	55.04712879    	0.03633021     	0.03977013     	0.00000000     	-0.00610509    	0.85604350     	0.08434203     	-0.00405310    	-0.00022362    	-0.02011096    	
0.975	55.04226996    	0.03631991     	0.03975923     	0.00000000     	-0.00609512    	0.85608122     	0.08432449     	-0.00403097    	-0.00022437    	-0.02011609    	
0.976	55.03761518    	0.03630970     	0.03974830     	0.00000000     	-0.00608541    	0.85612107     	0.08430699     	-0.00400921    	-0.00022511    	-0.02012198    	
0.977	55.03316433    	0.03629957     	0.03973734     	0.00000000     	-0.00607597    	0.85616308     	0.08428951     	-0.00398782    	-0.00022585    	-0.02012864    	
0.978	55.02891727    	0.03628951     	0.03972634     	0.00000000     	-0.00606681    	0.85620729     	0.08427206     	-0.00396679    	-0.00022658    	-0.02013607    	
0.979	55.02487386    	0.03627954     	0.03971532     	0.00000000     	-0.00605793    	0.85625371     	0.08425463     	-0.00394615    	-0.00022730    	-0.02014424    	
0.980	55.02103396    	0.03626964     	0.03970426     	0.00000000     	-0.00604934    	0.85630235     	0.08423724     	-0.00392588    	-0.00022801    	-0.02015317    	
0.981	55.01739737    	0.03625983     	0.03969318     	0.00000000     	-0.00604105    	0.85635326     	0.08421986     	-0.00390601    	-0.00022871    	-0.02016286    	
0.982	55.01396394    	0.03625009     	0.03968206     	0.00000000     	-0.00603305    	0.85640647     	0.08420252     	-0.00388652    	-0.00022941    	-0.02017329    	
0.983	55.01073349    	0.03624044     	0.03967092     	0.00000000     	-0.00602537    	0.85646195     	0.08418519     	-0.00386742    	-0.00023009    	-0.02018447    	
0.984	55.00770581    	0.03623086     	0.03965974     	0.00000000     	-0.00601798    	0.85651977     	0.08416789     	-0.00384873    	-0.00023077    	-0.02019639    	
0.985	55.00488071    	0.03622137     	0.03964854     	0.00000000     	-0.00601091    	0.85657995     	0.08415063     	-0.00383043    	-0.00023143    	-0.02020905    	
0.986	55.00225797    	0.03621195     	0.03963731     	0.00000000     	-0.00600415    	0.85664250     	0.08413340     	-0.00381255    	-0.00023208    	-0.02022245    	
0.987	54.99983737    	0.03620261     	0.03962605     	0.00000000     	-0.00599772    	0.85670745     	0.08411619     	-0.00379507    	-0.00023272    	-0.02023658    	
0.988	54.99761869    	0.03619335     	0.03961477     	0.00000000     	-0.00599162    	0.85677479     	0.08409902     	-0.00377800    	-0.00023334    	-0.02025144    	
0.989	54.99560166    	0.03618417     	0.03960346     	0.00000000     	-0.00598585    	0.85684459     	0.08408189     	-0.00376134    	-0.00023396    	-0.02026703    	
0.990	54.99378605    	0.03617508     	0.03959213     	0.00000000     	-0.00598043    	0.85691684     	0.08406479     	-0.00374511    	-0.00023456    	-0.02028334    	
0.991	54.99217162    	0.03616606     	0.03958077     	0.00000000     	-0.00597533    	0.85699160     	0.08404772     	-0.00372929    	-0.00023514    	-0.02030036    	
0.992	54.99075807    	0.03615711     	0.03956938     	0.00000000     	-0.00597059    	0.85706883     	0.08403071     	-0.00371390    	-0.00023571    	-0.02031811    	
0.993	54.98954513    	0.03614825     	0.03955798     	0.00000000     	-0.00596622    	0.85714860     	0.08401374     	-0.00369893    	-0.00023627    	-0.02033656    	
0.994	54.98853254    	0.03613946     	0.03954655     	0.00000000     	-0.00596220    	0.85723090     	0.08399681     	-0.00368439    	-0.00023681    	-0.02035572    	
0.995	54.98771998    	0.03613075     	0.03953509     	0.00000000     	-0.00595853    	0.85731579     	0.08397994     	-0.00367027    	-0.00023733    	-0.02037559    	
0.996	54.98710715    	0.03612212     	0.03952362     	0.00000000     	-0.00595522    	0.85740325     	0.08396312     	-0.00365659    	-0.00023784    	-0.02039614    	
0.997	54.98669376    	0.03611356     	0.03951212     	0.00000000     	-0.00595230    	0.85749333     	0.08394636     	-0.00364334    	-0.00023833    	-0.02041740    	
0.998	54.98647947    	0.03610508     	0.03950061     	0.00000000     	-0.00594974    	0.85758604     	0.08392966     	-0.00363052    	-0.00023880    	-0.02043934    	
