Time	α	β	φ	θ	CA	CN	CY	Cl	Cn	Cm	
0.858	56.93172966    	0.03796998     	0.04087540     	0.00000000     	0.71663018     	0.47590401     	0.08727142     	-0.00379290    	-0.00605232    	-0.02501359    	
0.859	56.90570693    	0.03795342     	0.04086626     	0.00000000     	0.71635564     	0.47617750     	0.08724921     	-0.00378760    	-0.00603872    	-0.02492364    	
0.860	56.87981477    	0.03793686     	0.04085713     	0.00000000     	0.71608266     	0.47644950     	0.08722687     	-0.00378207    	-0.00602481    	-0.02483453    	
0.861	56.85405457    	0.03792032     	0.04084800     	0.00000000     	0.71581123     	0.47671997     	0.08720439     	-0.00377632    	-0.00601058    	-0.02474624    	
0.862	56.82842774    	0.03790380     	0.04083889     	0.00000000     	0.71554139     	0.47698889     	0.08718179     	-0.00377035    	-0.00599603    	-0.02465878    	
0.863	56.80293564    	0.03788729     	0.04082979     	0.00000000     	0.71527313     	0.47725627     	0.08715906     	-0.00376415    	-0.00598116    	-0.02457216    	
0.864	56.77757965    	0.03787080     	0.04082069     	0.00000000     	0.71500644     	0.47752203     	0.08713622     	-0.00375773    	-0.00596598    	-0.02448635    	
0.865	56.75236113    	0.03785432     	0.04081160     	0.00000000     	0.71474133     	0.47778620     	0.08711326     	-0.00375109    	-0.00595049    	-0.02440138    	
0.866	56.72728142    	0.03783787     	0.04080252     	0.00000000     	0.71447780     	0.47804874     	0.08709019     	-0.00374422    	-0.00593468    	-0.02431724    	
0.867	56.70234185    	0.03782143     	0.04079344     	0.00000000     	0.71421585     	0.47830963     	0.08706702     	-0.00373713    	-0.00591857    	-0.02423394    	
0.868	56.67754378    	0.03780501     	0.04078438     	0.00000000     	0.71395550     	0.47856884     	0.08704376     	-0.00372981    	-0.00590215    	-0.02415146    	
0.869	56.65288849    	0.03778861     	0.04077532     	0.00000000     	0.71369675     	0.47882636     	0.08702039     	-0.00372227    	-0.00588543    	-0.02406981    	
0.870	56.62837730    	0.03777223     	0.04076626     	0.00000000     	0.71343959     	0.47908217     	0.08699694     	-0.00371450    	-0.00586841    	-0.02398900    	
0.871	56.60401150    	0.03775588     	0.04075721     	0.00000000     	0.71318404     	0.47933625     	0.08697341     	-0.00370651    	-0.00585109    	-0.02390903    	
0.872	56.57979237    	0.03773955     	0.04074817     	0.00000000     	0.71293011     	0.47958859     	0.08694981     	-0.00369829    	-0.00583348    	-0.02382988    	
0.873	56.55572117    	0.03772325     	0.04073914     	0.00000000     	0.71267780     	0.47983916     	0.08692613     	-0.00368986    	-0.00581557    	-0.02375157    	
0.874	56.53179917    	0.03770696     	0.04073010     	0.00000000     	0.71242713     	0.48008796     	0.08690239     	-0.00368120    	-0.00579737    	-0.02367409    	
0.875	56.50802759    	0.03769072     	0.04072108     	0.00000000     	0.71217809     	0.48033496     	0.08687858     	-0.00367232    	-0.00577889    	-0.02359745    	
0.876	56.48440768    	0.03767448     	0.04071205     	0.00000000     	0.71193071     	0.48058014     	0.08685472     	-0.00366321    	-0.00576013    	-0.02352164    	
0.877	56.46094065    	0.03765829     	0.04070304     	0.00000000     	0.71168497     	0.48082349     	0.08683082     	-0.00365389    	-0.00574108    	-0.02344666    	
0.878	56.43762771    	0.03764211     	0.04069402     	0.00000000     	0.71144089     	0.48106500     	0.08680687     	-0.00364435    	-0.00572177    	-0.02337252    	
0.879	56.41447004    	0.03762597     	0.04068501     	0.00000000     	0.71119849     	0.48130465     	0.08678289     	-0.00363460    	-0.00570218    	-0.02329923    	
0.880	56.39146883    	0.03760986     	0.04067600     	0.00000000     	0.71095777     	0.48154242     	0.08675887     	-0.00362462    	-0.00568232    	-0.02322675    	
0.881	56.36862525    	0.03759377     	0.04066699     	0.00000000     	0.71071876     	0.48177833     	0.08673483     	-0.00361443    	-0.00566220    	-0.02315511    	
0.882	56.34594044    	0.03757772     	0.04065799     	0.00000000     	0.71048141     	0.48201231     	0.08671076     	-0.00360403    	-0.00564182    	-0.02308432    	
0.883	56.32341554    	0.03756170     	0.04064898     	0.00000000     	0.71024581     	0.48224439     	0.08668669     	-0.00359342    	-0.00562118    	-0.02301436    	
0.884	56.30105169    	0.03754572     	0.04063998     	0.00000000     	0.71001194     	0.48247457     	0.08666260     	-0.00358260    	-0.00560030    	-0.02294523    	
0.885	56.27884999    	0.03752976     	0.04063097     	0.00000000     	0.70977980     	0.48270280     	0.08663850     	-0.00357157    	-0.00557916    	-0.02287693    	
0.886	56.25681154    	0.03751385     	0.04062197     	0.00000000     	0.70954942     	0.48292911     	0.08661441     	-0.00356034    	-0.00555779    	-0.02280947    	
0.887	56.23493743    	0.03749797     	0.04061297     	0.00000000     	0.70932078     	0.48315344     	0.08659032     	-0.00354890    	-0.00553618    	-0.02274285    	
0.888	56.21322872    	0.03748212     	0.04060396     	0.00000000     	0.70909393     	0.48337583     	0.08656624     	-0.00353726    	-0.00551433    	-0.02267706    	
0.889	56.19168648    	0.03746632     	0.04059496     	0.00000000     	0.70886888     	0.48359625     	0.08654218     	-0.00352542    	-0.00549226    	-0.02261210    	
0.890	56.17031174    	0.03745054     	0.04058595     	0.00000000     	0.70864561     	0.48381469     	0.08651814     	-0.00351339    	-0.00546996    	-0.02254798    	
0.891	56.14910554    	0.03743481     	0.04057694     	0.00000000     	0.70842417     	0.48403114     	0.08649412     	-0.00350116    	-0.00544745    	-0.02248469    	
0.892	56.12806888    	0.03741912     	0.04056793     	0.00000000     	0.70820456     	0.48424561     	0.08647013     	-0.00348874    	-0.00542473    	-0.02242223    	
0.893	56.10720277    	0.03740347     	0.04055891     	0.00000000     	0.70798679     	0.48445809     	0.08644618     	-0.00347613    	-0.00540180    	-0.02236062    	
0.894	56.08650820    	0.03738786     	0.04054989     	0.00000000     	0.70777089     	0.48466856     	0.08642227     	-0.00346333    	-0.00537867    	-0.02229984    	
0.895	56.06598613    	0.03737230     	0.04054087     	0.00000000     	0.70755684     	0.48487702     	0.08639840     	-0.00345035    	-0.00535534    	-0.02223988    	
0.896	56.04563752    	0.03735678     	0.04053184     	0.00000000     	0.70734471     	0.48508349     	0.08637458     	-0.00343719    	-0.00533182    	-0.02218077    	
0.897	56.02546332    	0.03734129     	0.04052280     	0.00000000     	0.70713444     	0.48528790     	0.08635081     	-0.00342386    	-0.00530812    	-0.02212248    	
0.898	56.00546444    	0.03732585     	0.04051376     	0.00000000     	0.70692611     	0.48549032     	0.08632710     	-0.00341035    	-0.00528424    	-0.02206502    	
0.899	55.98564181    	0.03731046     	0.04050471     	0.00000000     	0.70671971     	0.48569072     	0.08630344     	-0.00339667    	-0.00526018    	-0.02200840    	
0.900	55.96599631    	0.03729512     	0.04049566     	0.00000000     	0.70651528     	0.48588910     	0.08627984     	-0.00338282    	-0.00523596    	-0.02195262    	
0.901	55.94652886    	0.03727981     	0.04048659     	0.00000000     	0.70631279     	0.48608544     	0.08625632     	-0.00336881    	-0.00521158    	-0.02189766    	
0.902	55.92724028    	0.03726455     	0.04047752     	0.00000000     	0.70611230     	0.48627976     	0.08623286     	-0.00335464    	-0.00518704    	-0.02184354    	
0.903	55.90813145    	0.03724935     	0.04046844     	0.00000000     	0.70591380     	0.48647207     	0.08620948     	-0.00334032    	-0.00516236    	-0.02179024    	
0.904	55.88920320    	0.03723420     	0.04045936     	0.00000000     	0.70571732     	0.48666233     	0.08618618     	-0.00332584    	-0.00513753    	-0.02173778    	
0.905	55.87045637    	0.03721909     	0.04045026     	0.00000000     	0.70552286     	0.48685057     	0.08616295     	-0.00331121    	-0.00511256    	-0.02168615    	
0.906	55.85189175    	0.03720403     	0.04044115     	0.00000000     	0.70533047     	0.48703678     	0.08613981     	-0.00329644    	-0.00508747    	-0.02163535    	
0.907	55.83351014    	0.03718903     	0.04043203     	0.00000000     	0.70514013     	0.48722097     	0.08611676     	-0.00328153    	-0.00506226    	-0.02158539    	
0.908	55.81531233    	0.03717408     	0.04042290     	0.00000000     	0.70495187     	0.48740314     	0.08609379     	-0.00326648    	-0.00503692    	-0.02153625    	
0.909	55.79729907    	0.03715917     	0.04041375     	0.00000000     	0.70476572     	0.48758329     	0.08607091     	-0.00325131    	-0.00501148    	-0.02148794    	
0.910	55.77947112    	0.03714432     	0.04040460     	0.00000000     	0.70458170     	0.48776143     	0.08604812     	-0.00323600    	-0.00498593    	-0.02144046    	
0.911	55.76182920    	0.03712953     	0.04039543     	0.00000000     	0.70439980     	0.48793755     	0.08602543     	-0.00322057    	-0.00496029    	-0.02139382    	
0.912	55.74437405    	0.03711479     	0.04038625     	0.00000000     	0.70422006     	0.48811167     	0.08600283     	-0.00320502    	-0.00493456    	-0.02134800    	
0.913	55.72710637    	0.03710010     	0.04037705     	0.00000000     	0.70404248     	0.48828377     	0.08598034     	-0.00318936    	-0.00490874    	-0.02130302    	
0.914	55.71002684    	0.03708547     	0.04036784     	0.00000000     	0.70386711     	0.48845390     	0.08595794     	-0.00317359    	-0.00488285    	-0.02125885    	
0.915	55.69313614    	0.03707089     	0.04035861     	0.00000000     	0.70369395     	0.48862201     	0.08593565     	-0.00315771    	-0.00485689    	-0.02121552    	
0.916	55.67643492    	0.03705638     	0.04034937     	0.00000000     	0.70352301     	0.48878816     	0.08591346     	-0.00314173    	-0.00483087    	-0.02117301    	
0.917	55.65992385    	0.03704192     	0.04034011     	0.00000000     	0.70335432     	0.48895229     	0.08589136     	-0.00312566    	-0.00480479    	-0.02113134    	
0.918	55.64360354    	0.03702751     	0.04033083     	0.00000000     	0.70318789     	0.48911447     	0.08586939     	-0.00310949    	-0.00477866    	-0.02109049    	
0.919	55.62747461    	0.03701317     	0.04032153     	0.00000000     	0.70302375     	0.48927468     	0.08584751     	-0.00309324    	-0.00475249    	-0.02105047    	
0.920	55.61153767    	0.03699889     	0.04031222     	0.00000000     	0.70286193     	0.48943294     	0.08582573     	-0.00307691    	-0.00472628    	-0.02101128    	
0.921	55.59579330    	0.03698467     	0.04030289     	0.00000000     	0.70270240     	0.48958925     	0.08580408     	-0.00306051    	-0.00470005    	-0.02097290    	
0.922	55.58024207    	0.03697050     	0.04029354     	0.00000000     	0.70254522     	0.48974361     	0.08578252     	-0.00304403    	-0.00467380    	-0.02093536    	
0.923	55.56488454    	0.03695640     	0.04028417     	0.00000000     	0.70239041     	0.48989605     	0.08576107     	-0.00302749    	-0.00464754    	-0.02089865    	
0.924	55.54972125    	0.03694236     	0.04027478     	0.00000000     	0.70223797     	0.49004656     	0.08573973     	-0.00301088    	-0.00462126    	-0.02086276    	
0.925	55.53475272    	0.03692838     	0.04026537     	0.00000000     	0.70208792     	0.49019514     	0.08571850     	-0.00299423    	-0.00459500    	-0.02082769    	
0.926	55.51997948    	0.03691447     	0.04025593     	0.00000000     	0.70194031     	0.49034185     	0.08569737     	-0.00297752    	-0.00456873    	-0.02079345    	
0.927	55.50540204    	0.03690062     	0.04024648     	0.00000000     	0.70179512     	0.49048665     	0.08567636     	-0.00296076    	-0.00454248    	-0.02076004    	
0.928	55.49102085    	0.03688684     	0.04023700     	0.00000000     	0.70165241     	0.49062959     	0.08565545     	-0.00294397    	-0.00451626    	-0.02072745    	
0.929	55.47683640    	0.03687311     	0.04022750     	0.00000000     	0.70151216     	0.49077064     	0.08563465     	-0.00292714    	-0.00449006    	-0.02069568    	
0.930	55.46284914    	0.03685946     	0.04021798     	0.00000000     	0.70137439     	0.49090984     	0.08561396     	-0.00291029    	-0.00446390    	-0.02066473    	
0.931	55.44905952    	0.03684587     	0.04020843     	0.00000000     	0.70123917     	0.49104720     	0.08559337     	-0.00289341    	-0.00443779    	-0.02063461    	
0.932	55.43546796    	0.03683236     	0.04019886     	0.00000000     	0.70110646     	0.49118272     	0.08557288     	-0.00287651    	-0.00441173    	-0.02060531    	
0.933	55.42207488    	0.03681890     	0.04018926     	0.00000000     	0.70097633     	0.49131643     	0.08555250     	-0.00285960    	-0.00438572    	-0.02057682    	
0.934	55.40888067    	0.03680551     	0.04017964     	0.00000000     	0.70084876     	0.49144835     	0.08553223     	-0.00284268    	-0.00435978    	-0.02054918    	
0.935	55.39588573    	0.03679219     	0.04016999     	0.00000000     	0.70072379     	0.49157845     	0.08551205     	-0.00282576    	-0.00433390    	-0.02052234    	
0.936	55.38309042    	0.03677894     	0.04016032     	0.00000000     	0.70060144     	0.49170681     	0.08549198     	-0.00280885    	-0.00430811    	-0.02049632    	
0.937	55.37049509    	0.03676575     	0.04015061     	0.00000000     	0.70048169     	0.49183337     	0.08547199     	-0.00279194    	-0.00428241    	-0.02047113    	
0.938	55.35810011    	0.03675265     	0.04014089     	0.00000000     	0.70036463     	0.49195822     	0.08545211     	-0.00277505    	-0.00425679    	-0.02044674    	
0.939	55.34590580    	0.03673960     	0.04013113     	0.00000000     	0.70025024     	0.49208132     	0.08543233     	-0.00275817    	-0.00423128    	-0.02042319    	
0.940	55.33391246    	0.03672663     	0.04012135     	0.00000000     	0.70013854     	0.49220270     	0.08541263     	-0.00274133    	-0.00420587    	-0.02040044    	
0.941	55.32212041    	0.03671373     	0.04011153     	0.00000000     	0.70002956     	0.49232238     	0.08539304     	-0.00272451    	-0.00418058    	-0.02037851    	
0.942	55.31052993    	0.03670090     	0.04010169     	0.00000000     	0.69992332     	0.49244039     	0.08537353     	-0.00270773    	-0.00415540    	-0.02035740    	
0.943	55.29914131    	0.03668814     	0.04009182     	0.00000000     	0.69981981     	0.49255671     	0.08535411     	-0.00269099    	-0.00413035    	-0.02033712    	
0.944	55.28795480    	0.03667546     	0.04008193     	0.00000000     	0.69971909     	0.49267139     	0.08533478     	-0.00267430    	-0.00410544    	-0.02031764    	
0.945	55.27697066    	0.03666285     	0.04007200     	0.00000000     	0.69962115     	0.49278442     	0.08531553     	-0.00265767    	-0.00408066    	-0.02029897    	
0.946	55.26618911    	0.03665031     	0.04006204     	0.00000000     	0.69952602     	0.49289584     	0.08529637     	-0.00264109    	-0.00405604    	-0.02028112    	
0.947	55.25561039    	0.03663784     	0.04005205     	0.00000000     	0.69943376     	0.49300568     	0.08527728     	-0.00262457    	-0.00403156    	-0.02026407    	
0.948	55.24523472    	0.03662545     	0.04004203     	0.00000000     	0.69934431     	0.49311391     	0.08525827     	-0.00260812    	-0.00400724    	-0.02024785    	
0.949	55.23506227    	0.03661314     	0.04003198     	0.00000000     	0.69925775     	0.49322059     	0.08523934     	-0.00259175    	-0.00398309    	-0.02023243    	
0.950	55.22509324    	0.03660089     	0.04002189     	0.00000000     	0.69917408     	0.49332573     	0.08522049     	-0.00257545    	-0.00395911    	-0.02021782    	
0.951	55.21532781    	0.03658872     	0.04001178     	0.00000000     	0.69909331     	0.49342931     	0.08520170     	-0.00255924    	-0.00393531    	-0.02020402    	
0.952	55.20576613    	0.03657663     	0.04000163     	0.00000000     	0.69901548     	0.49353139     	0.08518300     	-0.00254312    	-0.00391170    	-0.02019103    	
0.953	55.19640835    	0.03656462     	0.03999146     	0.00000000     	0.69894059     	0.49363196     	0.08516434     	-0.00252710    	-0.00388827    	-0.02017884    	
0.954	55.18725460    	0.03655268     	0.03998125     	0.00000000     	0.69886869     	0.49373107     	0.08514576     	-0.00251117    	-0.00386504    	-0.02016746    	
0.955	55.17830500    	0.03654080     	0.03997100     	0.00000000     	0.69879975     	0.49382874     	0.08512725     	-0.00249535    	-0.00384202    	-0.02015688    	
0.956	55.16955969    	0.03652902     	0.03996073     	0.00000000     	0.69873383     	0.49392495     	0.08510879     	-0.00247964    	-0.00381920    	-0.02014710    	
0.957	55.16101873    	0.03651731     	0.03995042     	0.00000000     	0.69867094     	0.49401975     	0.08509039     	-0.00246404    	-0.00379659    	-0.02013813    	
0.958	55.15268222    	0.03650568     	0.03994008     	0.00000000     	0.69861108     	0.49411315     	0.08507205     	-0.00244857    	-0.00377421    	-0.02012995    	
0.959	55.14455024    	0.03649412     	0.03992971     	0.00000000     	0.69855428     	0.49420516     	0.08505375     	-0.00243321    	-0.00375205    	-0.02012258    	
0.960	55.13662285    	0.03648264     	0.03991930     	0.00000000     	0.69850058     	0.49429584     	0.08503552     	-0.00241799    	-0.00373012    	-0.02011599    	
0.961	55.12890010    	0.03647124     	0.03990886     	0.00000000     	0.69844995     	0.49438514     	0.08501734     	-0.00240291    	-0.00370843    	-0.02011021    	
0.962	55.12138203    	0.03645992     	0.03989839     	0.00000000     	0.69840246     	0.49447314     	0.08499920     	-0.00238796    	-0.00368697    	-0.02010522    	
0.963	55.11406867    	0.03644868     	0.03988788     	0.00000000     	0.69835812     	0.49455984     	0.08498111     	-0.00237315    	-0.00366577    	-0.02010103    	
0.964	55.10696002    	0.03643751     	0.03987734     	0.00000000     	0.69831690     	0.49464525     	0.08496306     	-0.00235849    	-0.00364481    	-0.02009761    	
0.965	55.10005610    	0.03642643     	0.03986677     	0.00000000     	0.69827888     	0.49472940     	0.08494506     	-0.00234399    	-0.00362411    	-0.02009499    	
0.966	55.09335690    	0.03641541     	0.03985616     	0.00000000     	0.69824403     	0.49481230     	0.08492709     	-0.00232964    	-0.00360368    	-0.02009317    	
0.967	55.08686241    	0.03640448     	0.03984552     	0.00000000     	0.69821240     	0.49489400     	0.08490917     	-0.00231545    	-0.00358351    	-0.02009212    	
0.968	55.08057259    	0.03639364     	0.03983485     	0.00000000     	0.69818399     	0.49497448     	0.08489129     	-0.00230143    	-0.00356360    	-0.02009185    	
0.969	55.07448739    	0.03638287     	0.03982415     	0.00000000     	0.69815882     	0.49505379     	0.08487343     	-0.00228758    	-0.00354398    	-0.02009236    	
0.970	55.06860679    	0.03637218     	0.03981341     	0.00000000     	0.69813692     	0.49513194     	0.08485562     	-0.00227390    	-0.00352463    	-0.02009367    	
0.971	55.06293070    	0.03636156     	0.03980264     	0.00000000     	0.69811827     	0.49520893     	0.08483784     	-0.00226040    	-0.00350557    	-0.02009574    	
0.972	55.05745906    	0.03635103     	0.03979183     	0.00000000     	0.69810292     	0.49528481     	0.08482009     	-0.00224708    	-0.00348680    	-0.02009859    	
0.973	55.05219179    	0.03634058     	0.03978100     	0.00000000     	0.69809089     	0.49535957     	0.08480236     	-0.00223394    	-0.00346832    	-0.02010221    	
0.974	55.04712879    	0.03633021     	0.03977013     	0.00000000     	0.69808218     	0.49543329     	0.08478468     	-0.00222100    	-0.00345013    	-0.02010661    	
0.975	55.04226996    	0.03631991     	0.03975923     	0.00000000     	0.69807682     	0.49550593     	0.08476702     	-0.00220824    	-0.00343224    	-0.02011176    	
0.976	55.03761518    	0.03630970     	0.03974830     	0.00000000     	0.69807481     	0.49557753     	0.08474939     	-0.00219569    	-0.00341466    	-0.02011768    	
0.977	55.03316433    	0.03629957     	0.03973734     	0.00000000     	0.69807617     	0.49564810     	0.08473179     	-0.00218333    	-0.00339738    	-0.02012437    	
0.978	55.02891727    	0.03628951     	0.03972634     	0.00000000     	0.69808094     	0.49571768     	0.08471422     	-0.00217117    	-0.00338042    	-0.02013182    	
0.979	55.02487386    	0.03627954     	0.03971532     	0.00000000     	0.69808910     	0.49578628     	0.08469667     	-0.00215923    	-0.00336377    	-0.02014002    	
0.980	55.02103396    	0.03626964     	0.03970426     	0.00000000     	0.69810068     	0.49585392     	0.08467917     	-0.00214749    	-0.00334743    	-0.02014897    	
0.981	55.01739737    	0.03625983     	0.03969318     	0.00000000     	0.69811570     	0.49592062     	0.08466169     	-0.00213596    	-0.00333142    	-0.02015869    	
0.982	55.01396394    	0.03625009     	0.03968206     	0.00000000     	0.69813419     	0.49598641     	0.08464423     	-0.00212465    	-0.00331573    	-0.02016914    	
0.983	55.01073349    	0.03624044     	0.03967092     	0.00000000     	0.69815610     	0.49605130     	0.08462680     	-0.00211355    	-0.00330036    	-0.02018034    	
0.984	55.00770581    	0.03623086     	0.03965974     	0.00000000     	0.69818152     	0.49611529     	0.08460940     	-0.00210268    	-0.00328533    	-0.02019229    	
0.985	55.00488071    	0.03622137     	0.03964854     	0.00000000     	0.69821043     	0.49617844     	0.08459204     	-0.00209203    	-0.00327062    	-0.02020497    	
0.986	55.00225797    	0.03621195     	0.03963731     	0.00000000     	0.69824286     	0.49624074     	0.08457471     	-0.00208161    	-0.00325625    	-0.02021839    	
0.987	54.99983737    	0.03620261     	0.03962605     	0.00000000     	0.69827881     	0.49630223     	0.08455742     	-0.00207141    	-0.00324221    	-0.02023255    	
0.988	54.99761869    	0.03619335     	0.03961477     	0.00000000     	0.69831828     	0.49636290     	0.08454016     	-0.00206144    	-0.00322851    	-0.02024743    	
0.989	54.99560166    	0.03618417     	0.03960346     	0.00000000     	0.69836131     	0.49642280     	0.08452294     	-0.00205171    	-0.00321515    	-0.02026304    	
0.990	54.99378605    	0.03617508     	0.03959213     	0.00000000     	0.69840790     	0.49648194     	0.08450576     	-0.00204221    	-0.00320214    	-0.02027937    	
0.991	54.99217162    	0.03616606     	0.03958077     	0.00000000     	0.69845808     	0.49654033     	0.08448862     	-0.00203295    	-0.00318946    	-0.02029642    	
0.992	54.99075807    	0.03615711     	0.03956938     	0.00000000     	0.69851183     	0.49659799     	0.08447153     	-0.00202393    	-0.00317713    	-0.02031418    	
0.993	54.98954513    	0.03614825     	0.03955798     	0.00000000     	0.69856918     	0.49665497     	0.08445448     	-0.00201514    	-0.00316515    	-0.02033265    	
0.994	54.98853254    	0.03613946     	0.03954655     	0.00000000     	0.69863015     	0.49671124     	0.08443749     	-0.00200660    	-0.00315352    	-0.02035183    	
0.995	54.98771998    	0.03613075     	0.03953509     	0.00000000     	0.69869476     	0.49676685     	0.08442055     	-0.00199830    	-0.00314223    	-0.02037172    	
0.996	54.98710715    	0.03612212     	0.03952362     	0.00000000     	0.69876300     	0.49682179     	0.08440367     	-0.00199025    	-0.00313130    	-0.02039229    	
0.997	54.98669376    	0.03611356     	0.03951212     	0.00000000     	0.69883489     	0.49687612     	0.08438685     	-0.00198244    	-0.00312071    	-0.02041356    	
0.998	54.98647947    	0.03610508     	0.03950061     	0.00000000     	0.69891045     	0.49692984     	0.08437010     	-0.00197488    	-0.00311048    	-0.02043552    	
0.999	54.98646397    	0.03609669     	0.03948908     	0.00000000     	0.69898966     	0.49698295     	0.08435341     	-0.00196756    	-0.00310060    	-0.02045817    	
1.000	54.98664690    	0.03608836     	0.03947753     	0.00000000     	0.69907259     	0.49703550     	0.08433679     	-0.00196050    	-0.00309107    	-0.02048150    	
1.001	54.97777014    	0.04408687     	0.04948369     	0.00000000     	0.70494885     	0.50103940     	0.08522686     	-0.00223185    	-0.00342311    	-0.02089635    	
